user_id,item_id,item_name,rating,review
19,288,Sách Nhưng,5,"Pin rất trâu, thiết kế quá đẹp, đóng gói cẩn thận."
19,356,Đồng hồ Thế,3,"Dễ bị hỏng, pin rất trâu."
19,447,Giày dép Vậy,4,"Rất đáng tiền, giao hàng cực nhanh, đúng như mô tả."
19,121,Tai nghe Đã,5,"Máy chạy rất mượt, chất lượng tuyệt vời."
19,453,Tai nghe Nếu,5,"Thiết kế quá đẹp, chất lượng tuyệt vời, pin rất trâu, sẽ ủng hộ shop tiếp."
19,245,Điện thoại Của,3,"Pin rất yếu, mặc vào rất thoải mái, chất lượng tuyệt vời, dễ bị hỏng."
19,248,Tai nghe Đến,4,"Máy chạy rất mượt, đúng như mô tả, giao hàng cực nhanh, giá hơi cao."
19,389,Điện thoại Của,2,"Pin rất yếu, mặc vào không thoải mái, đóng gói sơ sài."
19,190,Tai nghe Vài,2,"Mô tả sai sự thật, hỗ trợ khách hàng kém, đóng gói sơ sài."
19,381,Mỹ phẩm Vài,5,"Đúng như mô tả, mặc vào rất thoải mái, thiết kế quá đẹp, rất đáng tiền."
19,99,Điện thoại Một,4,"Sẽ ủng hộ shop tiếp, thiết kế quá đẹp, sản phẩm rất tốt."
19,218,Quần áo Nơi,3,"Mô tả sai sự thật, hỗ trợ khách hàng kém, đóng gói cẩn thận."
19,354,Laptop Cái,5,"Dịch vụ khách hàng tốt, đóng gói cẩn thận, đúng như mô tả."
19,465,Sách Dưới,3,"Giao hàng cực nhanh, hỗ trợ khách hàng kém, đóng gói sơ sài, đóng gói cẩn thận."
19,192,Điện thoại Nhiều,4,"Dịch vụ khách hàng tốt, đóng gói cẩn thận, thiết kế quá đẹp."
19,122,Điện thoại Thì,4,"Chất lượng tuyệt vời, mô tả sai sự thật, giao hàng cực nhanh."
19,345,Mỹ phẩm Đi,5,"Giao hàng cực nhanh, sản phẩm rất tốt."
19,480,Quần áo Thì,4,"Mặc vào rất thoải mái, sản phẩm rất tốt."
19,37,Sách Thì,3,"Máy chạy rất mượt, giao hàng quá chậm, mặc vào không thoải mái, thiết kế quá đẹp."
19,205,Mỹ phẩm Hoặc,4,"Máy chạy rất mượt, mô tả sai sự thật, mặc vào rất thoải mái."
19,412,Đồng hồ Từng,3,"Dịch vụ khách hàng tốt, sản phẩm rất tốt, không như mong đợi, bị trầy xước."
19,463,Giày dép Như,5,"Đúng như mô tả, mặc vào rất thoải mái, đóng gói cẩn thận, sẽ ủng hộ shop tiếp."
19,83,Giày dép Khiến,4,"Chất lượng tuyệt vời, mặc vào rất thoải mái."
19,7,Giày dép Nơi,3,"Thiết kế quá đẹp, hỗ trợ khách hàng kém."
19,88,Tai nghe Là,5,"Sản phẩm rất tốt, giao hàng cực nhanh, đóng gói cẩn thận, máy chạy rất mượt."
19,290,Giày dép Chưa,3,"Đóng gói cẩn thận, dễ bị hỏng, pin rất yếu."
19,365,Laptop Hoặc,5,"Pin rất trâu, rất đáng tiền, đúng như mô tả."
19,148,Sách Mà,1,"Bị trầy xước, có mùi lạ, mặc vào không thoải mái, giá hơi cao."
19,150,Sách Người,2,"Dễ bị hỏng, chất lượng khá tệ."
20,337,Mỹ phẩm Thì,3,"Sản phẩm rất tốt, giao hàng quá chậm, sẽ ủng hộ shop tiếp."
20,8,Quần áo Nếu,4,"Rất đáng tiền, chất lượng tuyệt vời."
20,460,Điện thoại Từng,4,"Đúng như mô tả, pin rất trâu, giá hơi cao, thiết kế quá đẹp."
20,485,Quần áo Đó,3,"Đóng gói sơ sài, pin rất trâu, sẽ ủng hộ shop tiếp."
20,155,Tai nghe Hơn,4,"Bị trầy xước, chất lượng tuyệt vời, máy chạy rất mượt, rất đáng tiền."
20,424,Mỹ phẩm Như,4,"Mặc vào rất thoải mái, dịch vụ khách hàng tốt."
20,215,Laptop Hơn,4,"Đóng gói cẩn thận, sẽ ủng hộ shop tiếp."
20,236,Quần áo Tại,4,"Đúng như mô tả, sẽ ủng hộ shop tiếp."
20,180,Tai nghe Tại,5,"Dịch vụ khách hàng tốt, đóng gói cẩn thận, chất lượng tuyệt vời."
20,347,Quần áo Vậy,5,"Đóng gói cẩn thận, thiết kế quá đẹp, mặc vào rất thoải mái, máy chạy rất mượt."
20,106,Sách Mà,3,"Có mùi lạ, giao hàng cực nhanh, sản phẩm rất tốt."
20,349,Tai nghe Đã,5,"Sẽ ủng hộ shop tiếp, sản phẩm rất tốt."
20,321,Quần áo Thế,5,"Máy chạy rất mượt, thiết kế quá đẹp."
20,357,Đồng hồ Làm,1,"Đóng gói sơ sài, hỗ trợ khách hàng kém."
20,148,Sách Mà,2,"Pin rất yếu, đóng gói sơ sài."
20,225,Điện thoại Với,3,"Rất đáng tiền, có mùi lạ."
20,430,Tai nghe Cũng,5,"Rất đáng tiền, sẽ ủng hộ shop tiếp."
20,123,Quần áo Mà,4,"Dịch vụ khách hàng tốt, mặc vào rất thoải mái, chất lượng tuyệt vời."
20,440,Tai nghe Nếu,5,"Rất đáng tiền, mặc vào rất thoải mái, dịch vụ khách hàng tốt."
20,200,Đồng hồ Khiến,4,"Thiết kế quá đẹp, mặc vào rất thoải mái, đúng như mô tả."
20,251,Tai nghe Cũng,3,"Pin rất yếu, thiết kế quá đẹp."
20,371,Mỹ phẩm Chỉ,4,"Giá hơi cao, sản phẩm rất tốt, đúng như mô tả, giao hàng cực nhanh."
20,401,Mỹ phẩm Sau,4,"Rất đáng tiền, dịch vụ khách hàng tốt."
20,290,Giày dép Chưa,5,"Máy chạy rất mượt, dịch vụ khách hàng tốt, mặc vào rất thoải mái, đúng như mô tả."
20,110,Quần áo Từ,5,"Giao hàng cực nhanh, dịch vụ khách hàng tốt, rất đáng tiền."
20,91,Mỹ phẩm Điều,5,"Đúng như mô tả, pin rất trâu."
20,178,Đồng hồ Mỗi,4,"Đúng như mô tả, không như mong đợi, rất đáng tiền, chất lượng tuyệt vời."
20,172,Giày dép Người,1,"Mặc vào không thoải mái, hỗ trợ khách hàng kém, giao hàng quá chậm, chất lượng khá tệ."
20,167,Quần áo Trong,4,"Đúng như mô tả, dịch vụ khách hàng tốt."
20,387,Laptop Nào,2,"Dễ bị hỏng, đúng như mô tả, pin rất yếu, chất lượng khá tệ."
20,28,Laptop Cũng,3,"Mặc vào rất thoải mái, sẽ ủng hộ shop tiếp, dễ bị hỏng."
20,53,Laptop Của,3,"Có mùi lạ, giao hàng cực nhanh."
20,31,Quần áo Nhưng,4,"Sẽ ủng hộ shop tiếp, đúng như mô tả, đóng gói sơ sài, máy chạy rất mượt."
20,283,Đồng hồ Với,5,"Thiết kế quá đẹp, sẽ ủng hộ shop tiếp, sản phẩm rất tốt."
20,137,Điện thoại Của,4,"Pin rất trâu, thiết kế quá đẹp, máy chạy rất mượt."
20,15,Tai nghe Sau,1,"Chất lượng khá tệ, mặc vào không thoải mái."
20,78,Sách Thế,4,"Sẽ ủng hộ shop tiếp, rất đáng tiền, dịch vụ khách hàng tốt."
20,299,Điện thoại Như,5,"Máy chạy rất mượt, pin rất trâu, sẽ ủng hộ shop tiếp, rất đáng tiền."
20,378,Điện thoại Khi,4,"Sản phẩm rất tốt, dịch vụ khách hàng tốt, máy chạy rất mượt, giao hàng quá chậm."
20,497,Tai nghe Khiến,4,"Chất lượng tuyệt vời, đóng gói cẩn thận."
20,220,Tai nghe Theo,2,"Giao hàng quá chậm, mô tả sai sự thật, giá hơi cao."
20,452,Giày dép Dưới,5,"Dịch vụ khách hàng tốt, máy chạy rất mượt."
20,238,Quần áo Tại,4,"Thiết kế quá đẹp, pin rất trâu."
20,467,Quần áo Mà,3,"Giá hơi cao, sẽ ủng hộ shop tiếp."
20,115,Quần áo Từ,5,"Sản phẩm rất tốt, pin rất trâu, giao hàng cực nhanh."
20,318,Laptop Sau,4,"Chất lượng tuyệt vời, dịch vụ khách hàng tốt, giao hàng quá chậm, mặc vào rất thoải mái."
20,27,Mỹ phẩm Được,3,"Mô tả sai sự thật, sẽ ủng hộ shop tiếp, đóng gói sơ sài."
20,181,Tai nghe Tại,5,"Giao hàng cực nhanh, dịch vụ khách hàng tốt, mặc vào rất thoải mái."
20,235,Giày dép Trong,4,"Dịch vụ khách hàng tốt, có mùi lạ, đúng như mô tả, rất đáng tiền."
20,495,Đồng hồ Cách,5,"Chất lượng tuyệt vời, sản phẩm rất tốt, giao hàng cực nhanh, đúng như mô tả."
21,434,Laptop Với,3,"Hỗ trợ khách hàng kém, sẽ ủng hộ shop tiếp, mặc vào không thoải mái, mặc vào rất thoải mái."
21,71,Laptop Thì,3,"Dịch vụ khách hàng tốt, pin rất yếu, chất lượng khá tệ, giao hàng cực nhanh."
21,312,Sách Vẫn,3,"Chất lượng khá tệ, thiết kế quá đẹp, hỗ trợ khách hàng kém."
21,108,Sách Đến,5,"Đóng gói cẩn thận, giao hàng cực nhanh, pin rất trâu."
21,355,Giày dép Thế,2,"Giá hơi cao, đóng gói sơ sài."
21,143,Laptop Trong,5,"Máy chạy rất mượt, đúng như mô tả, giao hàng cực nhanh, đóng gói cẩn thận."
21,439,Quần áo Vẫn,5,"Rất đáng tiền, chất lượng tuyệt vời, đúng như mô tả, đóng gói cẩn thận."
21,57,Sách Và,3,"Không như mong đợi, bị trầy xước, máy chạy rất mượt."
21,273,Quần áo Trong,4,"Đóng gói cẩn thận, rất đáng tiền, mặc vào không thoải mái."
21,292,Sách Được,3,"Không như mong đợi, sẽ ủng hộ shop tiếp, mô tả sai sự thật, thiết kế quá đẹp."
21,94,Laptop Với,4,"Đúng như mô tả, máy chạy rất mượt, giao hàng cực nhanh."
21,95,Laptop Từ,4,"Đóng gói sơ sài, máy chạy rất mượt, pin rất trâu, đúng như mô tả."
21,430,Tai nghe Cũng,5,"Sản phẩm rất tốt, dịch vụ khách hàng tốt."
21,194,Sách Thì,1,"Có mùi lạ, mặc vào không thoải mái, không như mong đợi."
21,367,Quần áo Khiến,3,"Mô tả sai sự thật, mặc vào rất thoải mái, không như mong đợi."
21,276,Điện thoại Đó,4,"Thiết kế quá đẹp, mặc vào rất thoải mái, sẽ ủng hộ shop tiếp."
21,158,Đồng hồ Tại,5,"Giao hàng cực nhanh, thiết kế quá đẹp, dịch vụ khách hàng tốt."
21,101,Điện thoại Khiến,4,"Pin rất trâu, chất lượng tuyệt vời, đóng gói sơ sài, sẽ ủng hộ shop tiếp."
21,174,Laptop Cho,3,"Bị trầy xước, đúng như mô tả, dịch vụ khách hàng tốt."
21,35,Tai nghe Tại,1,"Chất lượng khá tệ, mặc vào không thoải mái, hỗ trợ khách hàng kém, đóng gói sơ sài."
21,417,Mỹ phẩm Có,4,"Mặc vào rất thoải mái, giao hàng cực nhanh."
21,141,Laptop Lớn,4,"Đóng gói cẩn thận, mặc vào rất thoải mái, đúng như mô tả."
21,184,Đồng hồ Như,5,"Đúng như mô tả, mặc vào rất thoải mái, chất lượng tuyệt vời, rất đáng tiền."
21,314,Tai nghe Thế,4,"Giao hàng cực nhanh, máy chạy rất mượt."
21,437,Điện thoại Đúng,4,"Đóng gói cẩn thận, giao hàng cực nhanh."
21,356,Đồng hồ Thế,4,"Giá hơi cao, rất đáng tiền, dịch vụ khách hàng tốt, chất lượng tuyệt vời."
21,159,Mỹ phẩm Trong,4,"Dịch vụ khách hàng tốt, đóng gói sơ sài, pin rất trâu."
21,372,Quần áo Mà,3,"Mặc vào không thoải mái, sản phẩm rất tốt."
21,397,Điện thoại Cũng,3,"Đóng gói cẩn thận, bị trầy xước, đúng như mô tả."
21,284,Tai nghe Thay,4,"Mặc vào rất thoải mái, pin rất trâu, thiết kế quá đẹp."
21,422,Giày dép Giống,4,"Đóng gói cẩn thận, sản phẩm rất tốt, giao hàng quá chậm, đúng như mô tả."
21,289,Mỹ phẩm Chỉ,3,"Mô tả sai sự thật, dịch vụ khách hàng tốt, dễ bị hỏng, máy chạy rất mượt."
21,271,Mỹ phẩm Nơi,5,"Đúng như mô tả, máy chạy rất mượt, sẽ ủng hộ shop tiếp, thiết kế quá đẹp."
21,193,Quần áo Mỗi,4,"Máy chạy rất mượt, thiết kế quá đẹp."
21,255,Giày dép Nơi,4,"Đóng gói cẩn thận, giao hàng quá chậm, rất đáng tiền, giao hàng cực nhanh."
21,406,Sách Các,2,"Chất lượng khá tệ, đóng gói sơ sài, có mùi lạ."
21,313,Giày dép Như,1,"Chất lượng khá tệ, mặc vào không thoải mái, giao hàng quá chậm."
21,107,Đồng hồ Bạn,1,"Hỗ trợ khách hàng kém, đóng gói sơ sài, giao hàng quá chậm."
21,110,Quần áo Từ,4,"Không như mong đợi, dịch vụ khách hàng tốt, rất đáng tiền, pin rất trâu."
21,466,Mỹ phẩm Thì,4,"Giao hàng cực nhanh, mặc vào rất thoải mái, pin rất yếu."
21,33,Quần áo Tại,5,"Rất đáng tiền, pin rất trâu, thiết kế quá đẹp, dịch vụ khách hàng tốt."
21,344,Giày dép Đang,3,"Sản phẩm rất tốt, mặc vào không thoải mái, giao hàng cực nhanh."
21,45,Tai nghe Đi,4,"Sản phẩm rất tốt, chất lượng khá tệ, chất lượng tuyệt vời, đúng như mô tả."
21,180,Tai nghe Tại,3,"Pin rất trâu, rất đáng tiền, giá hơi cao."
21,445,Giày dép Trong,3,"Sẽ ủng hộ shop tiếp, có mùi lạ, mặc vào không thoải mái."
21,419,Quần áo Đi,5,"Máy chạy rất mượt, rất đáng tiền, mặc vào rất thoải mái, dịch vụ khách hàng tốt."
21,405,Quần áo Một,3,"Chất lượng tuyệt vời, dễ bị hỏng, thiết kế quá đẹp."
21,348,Mỹ phẩm Thay,4,"Rất đáng tiền, bị trầy xước, máy chạy rất mượt, dịch vụ khách hàng tốt."
21,185,Điện thoại Đúng,2,"Bị trầy xước, chất lượng khá tệ, pin rất yếu."
21,353,Mỹ phẩm Đi,5,"Mặc vào rất thoải mái, đúng như mô tả, dịch vụ khách hàng tốt, sẽ ủng hộ shop tiếp."
22,224,Tai nghe Khiến,5,"Chất lượng tuyệt vời, sẽ ủng hộ shop tiếp, giao hàng cực nhanh, thiết kế quá đẹp."
22,416,Quần áo Như,4,"Chất lượng tuyệt vời, thiết kế quá đẹp, rất đáng tiền, dễ bị hỏng."
22,168,Laptop Đến,2,"Có mùi lạ, sản phẩm rất tốt, đóng gói sơ sài."
22,198,Tai nghe Để,5,"Pin rất trâu, máy chạy rất mượt."
22,53,Laptop Của,5,"Pin rất trâu, rất đáng tiền, đúng như mô tả, đóng gói cẩn thận."
22,455,Quần áo Điều,4,"Chất lượng tuyệt vời, sản phẩm rất tốt."
22,275,Đồng hồ Như,5,"Sẽ ủng hộ shop tiếp, đóng gói cẩn thận."
22,7,Giày dép Nơi,4,"Thiết kế quá đẹp, chất lượng tuyệt vời, giao hàng cực nhanh."
22,200,Đồng hồ Khiến,2,"Chất lượng khá tệ, đóng gói sơ sài."
22,482,Sách Như,3,"Mô tả sai sự thật, dễ bị hỏng, máy chạy rất mượt."
22,130,Mỹ phẩm Nếu,5,"Chất lượng tuyệt vời, thiết kế quá đẹp, sẽ ủng hộ shop tiếp."
22,182,Điện thoại Làm,4,"Đóng gói sơ sài, chất lượng tuyệt vời, dịch vụ khách hàng tốt, rất đáng tiền."
22,253,Đồng hồ Để,3,"Pin rất yếu, giá hơi cao, máy chạy rất mượt, sẽ ủng hộ shop tiếp."
22,135,Đồng hồ Như,4,"Dịch vụ khách hàng tốt, chất lượng tuyệt vời, giao hàng cực nhanh."
22,338,Laptop Bên,4,"Rất đáng tiền, dễ bị hỏng, pin rất trâu."
22,187,Mỹ phẩm Nhiều,4,"Mặc vào rất thoải mái, sản phẩm rất tốt, giao hàng cực nhanh."
22,280,Quần áo Được,4,"Rất đáng tiền, dịch vụ khách hàng tốt, máy chạy rất mượt."
22,361,Đồng hồ Nào,4,"Máy chạy rất mượt, thiết kế quá đẹp, mặc vào rất thoải mái."
22,79,Laptop Có,5,"Mặc vào rất thoải mái, sẽ ủng hộ shop tiếp, dịch vụ khách hàng tốt."
22,483,Laptop Cho,2,"Pin rất yếu, có mùi lạ, đóng gói sơ sài."
22,465,Sách Dưới,4,"Dịch vụ khách hàng tốt, sẽ ủng hộ shop tiếp, sản phẩm rất tốt."
22,390,Mỹ phẩm Nơi,4,"Chất lượng tuyệt vời, dễ bị hỏng, đóng gói cẩn thận, giao hàng cực nhanh."
22,295,Sách Tại,3,"Sẽ ủng hộ shop tiếp, giao hàng cực nhanh, giao hàng quá chậm, bị trầy xước."
22,437,Điện thoại Đúng,5,"Giao hàng cực nhanh, pin rất trâu, đúng như mô tả, sản phẩm rất tốt."
22,491,Điện thoại Vẫn,4,"Pin rất trâu, máy chạy rất mượt."
22,335,Giày dép Người,5,"Pin rất trâu, chất lượng tuyệt vời, sẽ ủng hộ shop tiếp, rất đáng tiền."
22,373,Laptop Không,4,"Đóng gói cẩn thận, sẽ ủng hộ shop tiếp, mặc vào rất thoải mái."
22,222,Tai nghe Nào,5,"Mặc vào rất thoải mái, dịch vụ khách hàng tốt, chất lượng tuyệt vời."
22,265,Sách Bên,4,"Mô tả sai sự thật, đúng như mô tả, mặc vào rất thoải mái."
22,372,Quần áo Mà,3,"Sản phẩm rất tốt, đóng gói sơ sài, rất đáng tiền."
22,159,Mỹ phẩm Trong,5,"Dịch vụ khách hàng tốt, máy chạy rất mượt."
22,486,Giày dép Lớn,5,"Chất lượng tuyệt vời, pin rất trâu, sản phẩm rất tốt."
22,203,Điện thoại Mà,1,"Giao hàng quá chậm, không như mong đợi, bị trầy xước."
22,134,Tai nghe Đúng,2,"Đóng gói sơ sài, mặc vào không thoải mái."
22,122,Điện thoại Thì,4,"Có mùi lạ, sản phẩm rất tốt, máy chạy rất mượt."
22,244,Sách Mà,4,"Có mùi lạ, pin rất trâu, đóng gói cẩn thận."
22,450,Giày dép Để,5,"Mặc vào rất thoải mái, đúng như mô tả, đóng gói cẩn thận."
22,402,Quần áo Như,5,"Rất đáng tiền, sẽ ủng hộ shop tiếp, giao hàng cực nhanh."
22,493,Tai nghe Người,4,"Rất đáng tiền, máy chạy rất mượt, sản phẩm rất tốt."
22,209,Mỹ phẩm Khiến,5,"Thiết kế quá đẹp, dịch vụ khách hàng tốt, đúng như mô tả, sẽ ủng hộ shop tiếp."
22,364,Tai nghe Chưa,4,"Pin rất trâu, sẽ ủng hộ shop tiếp, sản phẩm rất tốt."
22,312,Sách Vẫn,3,"Sản phẩm rất tốt, sẽ ủng hộ shop tiếp, có mùi lạ."
22,260,Đồng hồ Trong,2,"Giá hơi cao, pin rất yếu, pin rất trâu."
22,468,Tai nghe Bên,1,"Giao hàng quá chậm, mặc vào không thoải mái, không như mong đợi, pin rất yếu."
22,131,Quần áo Cũng,5,"Đúng như mô tả, máy chạy rất mượt."
22,345,Mỹ phẩm Đi,4,"Rất đáng tiền, giao hàng cực nhanh."
22,458,Laptop Trong,4,"Đóng gói cẩn thận, máy chạy rất mượt, mô tả sai sự thật, chất lượng tuyệt vời."
22,44,Đồng hồ Khi,3,"Dịch vụ khách hàng tốt, giao hàng cực nhanh, pin rất yếu."
22,232,Sách Như,4,"Hỗ trợ khách hàng kém, thiết kế quá đẹp, giao hàng cực nhanh, rất đáng tiền."
22,388,Giày dép Cũng,2,"Đóng gói sơ sài, bị trầy xước."
23,346,Mỹ phẩm Nơi,5,"Chất lượng tuyệt vời, sản phẩm rất tốt, sẽ ủng hộ shop tiếp."
23,199,Giày dép Chưa,4,"Dịch vụ khách hàng tốt, giao hàng cực nhanh."
23,377,Đồng hồ Theo,2,"Đóng gói cẩn thận, đóng gói sơ sài, dễ bị hỏng."
23,146,Mỹ phẩm Như,5,"Đúng như mô tả, giao hàng cực nhanh."
23,267,Điện thoại Để,4,"Thiết kế quá đẹp, máy chạy rất mượt, pin rất trâu."
23,293,Giày dép Nhưng,4,"Đúng như mô tả, đóng gói cẩn thận, thiết kế quá đẹp."
23,495,Đồng hồ Cách,4,"Đóng gói cẩn thận, thiết kế quá đẹp, sản phẩm rất tốt."
23,257,Đồng hồ Lớn,5,"Đúng như mô tả, thiết kế quá đẹp, máy chạy rất mượt."
23,128,Sách Như,4,"Chất lượng tuyệt vời, đóng gói cẩn thận, rất đáng tiền."
23,371,Mỹ phẩm Chỉ,4,"Chất lượng tuyệt vời, sẽ ủng hộ shop tiếp, đúng như mô tả, đóng gói sơ sài."
23,466,Mỹ phẩm Thì,4,"Máy chạy rất mượt, dịch vụ khách hàng tốt, đóng gói cẩn thận."
23,342,Quần áo Nếu,5,"Sẽ ủng hộ shop tiếp, đúng như mô tả, giao hàng cực nhanh."
23,363,Tai nghe Khi,4,"Pin rất trâu, chất lượng tuyệt vời."
23,412,Đồng hồ Từng,3,"Hỗ trợ khách hàng kém, dịch vụ khách hàng tốt."
23,151,Đồng hồ Để,3,"Chất lượng tuyệt vời, đóng gói cẩn thận, có mùi lạ."
23,386,Sách Sẽ,2,"Chất lượng khá tệ, có mùi lạ, giao hàng quá chậm."
23,320,Sách Của,4,"Pin rất trâu, máy chạy rất mượt, mô tả sai sự thật, rất đáng tiền."
23,277,Điện thoại Khiến,3,"Bị trầy xước, thiết kế quá đẹp, mặc vào không thoải mái, chất lượng tuyệt vời."
23,198,Tai nghe Để,4,"Pin rất trâu, dịch vụ khách hàng tốt, đóng gói cẩn thận."
23,272,Sách Với,5,"Máy chạy rất mượt, sản phẩm rất tốt, dịch vụ khách hàng tốt."
23,248,Tai nghe Đến,4,"Thiết kế quá đẹp, mặc vào rất thoải mái, dịch vụ khách hàng tốt."
23,222,Tai nghe Nào,3,"Giao hàng quá chậm, đúng như mô tả, chất lượng khá tệ, sẽ ủng hộ shop tiếp."
23,190,Tai nghe Vài,4,"Dịch vụ khách hàng tốt, mặc vào không thoải mái, máy chạy rất mượt, giao hàng cực nhanh."
23,300,Mỹ phẩm Lớn,4,"Thiết kế quá đẹp, hỗ trợ khách hàng kém, đóng gói cẩn thận, chất lượng tuyệt vời."
23,161,Giày dép Từ,3,"Pin rất trâu, giao hàng quá chậm, mô tả sai sự thật, đúng như mô tả."
23,2,Laptop Đúng,4,"Giao hàng cực nhanh, mô tả sai sự thật, mặc vào rất thoải mái."
23,393,Điện thoại Như,4,"Đóng gói sơ sài, sản phẩm rất tốt, chất lượng tuyệt vời."
23,468,Tai nghe Bên,4,"Mặc vào rất thoải mái, sẽ ủng hộ shop tiếp, giao hàng cực nhanh."
23,494,Đồng hồ Hoặc,5,"Sẽ ủng hộ shop tiếp, đúng như mô tả, pin rất trâu, rất đáng tiền."
23,123,Quần áo Mà,5,"Máy chạy rất mượt, sẽ ủng hộ shop tiếp, mặc vào rất thoải mái, sản phẩm rất tốt."
23,169,Mỹ phẩm Tự,4,"Pin rất trâu, máy chạy rất mượt, chất lượng tuyệt vời."
23,304,Tai nghe Mà,1,"Dễ bị hỏng, pin rất yếu."
23,273,Quần áo Trong,5,"Đóng gói cẩn thận, rất đáng tiền, pin rất trâu, sẽ ủng hộ shop tiếp."
23,350,Đồng hồ Gần,5,"Pin rất trâu, thiết kế quá đẹp."
23,483,Laptop Cho,5,"Đóng gói cẩn thận, dịch vụ khách hàng tốt, sẽ ủng hộ shop tiếp, thiết kế quá đẹp."
23,38,Laptop Một,4,"Đóng gói cẩn thận, mặc vào không thoải mái, dịch vụ khách hàng tốt, chất lượng tuyệt vời."
23,67,Sách Vì,5,"Đóng gói cẩn thận, thiết kế quá đẹp."
23,217,Quần áo Của,4,"Thiết kế quá đẹp, rất đáng tiền, chất lượng tuyệt vời."
23,58,Đồng hồ Không,4,"Dịch vụ khách hàng tốt, đóng gói cẩn thận, pin rất trâu, giá hơi cao."
23,4,Tai nghe Để,4,"Mặc vào không thoải mái, sản phẩm rất tốt, giao hàng cực nhanh."
23,87,Giày dép Hoặc,4,"Sẽ ủng hộ shop tiếp, dịch vụ khách hàng tốt."
23,455,Quần áo Điều,3,"Mặc vào rất thoải mái, đóng gói sơ sài."
23,26,Đồng hồ Đã,4,"Sẽ ủng hộ shop tiếp, sản phẩm rất tốt."
23,414,Giày dép Thế,5,"Đóng gói cẩn thận, đúng như mô tả."
23,364,Tai nghe Chưa,3,"Đúng như mô tả, chất lượng tuyệt vời, đóng gói sơ sài, giao hàng quá chậm."
23,227,Laptop Làm,5,"Giao hàng cực nhanh, máy chạy rất mượt."
23,250,Giày dép Hơn,4,"Sản phẩm rất tốt, mô tả sai sự thật, giao hàng cực nhanh, đúng như mô tả."
23,172,Giày dép Người,2,"Không như mong đợi, giao hàng quá chậm."
23,138,Giày dép Nơi,5,"Giao hàng cực nhanh, đúng như mô tả, chất lượng tuyệt vời."
23,9,Đồng hồ Nào,2,"Giao hàng quá chậm, bị trầy xước, đóng gói sơ sài, pin rất trâu."
24,114,Đồng hồ Một,3,"Mặc vào rất thoải mái, mặc vào không thoải mái, sẽ ủng hộ shop tiếp, dễ bị hỏng."
24,155,Tai nghe Hơn,2,"Mặc vào không thoải mái, chất lượng khá tệ."
24,416,Quần áo Như,5,"Mặc vào rất thoải mái, dịch vụ khách hàng tốt, sẽ ủng hộ shop tiếp, đúng như mô tả."
24,307,Mỹ phẩm Tại,3,"Đóng gói cẩn thận, có mùi lạ."
24,345,Mỹ phẩm Đi,3,"Sản phẩm rất tốt, đúng như mô tả, không như mong đợi, pin rất yếu."
24,288,Sách Nhưng,5,"Chất lượng tuyệt vời, dịch vụ khách hàng tốt, thiết kế quá đẹp, giao hàng cực nhanh."
24,402,Quần áo Như,5,"Dịch vụ khách hàng tốt, đóng gói cẩn thận."
24,259,Điện thoại Với,4,"Sản phẩm rất tốt, pin rất trâu, sẽ ủng hộ shop tiếp."
24,457,Mỹ phẩm Thì,5,"Sản phẩm rất tốt, đóng gói cẩn thận, rất đáng tiền."
24,111,Điện thoại Khi,5,"Sẽ ủng hộ shop tiếp, sản phẩm rất tốt."
24,246,Đồng hồ Có,4,"Dịch vụ khách hàng tốt, rất đáng tiền."
24,310,Giày dép Là,4,"Chất lượng tuyệt vời, pin rất trâu, mặc vào rất thoải mái."
24,439,Quần áo Vẫn,2,"Có mùi lạ, giao hàng cực nhanh, hỗ trợ khách hàng kém, bị trầy xước."
24,477,Quần áo Như,5,"Pin rất trâu, đóng gói cẩn thận, sẽ ủng hộ shop tiếp, máy chạy rất mượt."
24,462,Quần áo Có,4,"Hỗ trợ khách hàng kém, máy chạy rất mượt, thiết kế quá đẹp."
24,15,Tai nghe Sau,1,"Đóng gói sơ sài, có mùi lạ, chất lượng khá tệ, giao hàng quá chậm."
24,309,Đồng hồ Các,3,"Rất đáng tiền, pin rất yếu, máy chạy rất mượt."
24,227,Laptop Làm,5,"Pin rất trâu, máy chạy rất mượt, mặc vào rất thoải mái, đúng như mô tả."
24,217,Quần áo Của,3,"Đúng như mô tả, giá hơi cao, giao hàng cực nhanh."
24,112,Điện thoại Tại,3,"Rất đáng tiền, mô tả sai sự thật, sản phẩm rất tốt."
24,131,Quần áo Cũng,4,"Máy chạy rất mượt, rất đáng tiền, đóng gói cẩn thận."
24,263,Tai nghe Làm,2,"Pin rất yếu, chất lượng khá tệ."
24,88,Tai nghe Là,3,"Rất đáng tiền, có mùi lạ, sẽ ủng hộ shop tiếp."
24,484,Giày dép Bạn,4,"Giao hàng cực nhanh, máy chạy rất mượt."
24,297,Laptop Cho,3,"Hỗ trợ khách hàng kém, mặc vào rất thoải mái, máy chạy rất mượt, dễ bị hỏng."
24,472,Laptop Không,5,"Chất lượng tuyệt vời, dịch vụ khách hàng tốt."
24,169,Mỹ phẩm Tự,4,"Thiết kế quá đẹp, rất đáng tiền."
24,19,Laptop Cho,5,"Sản phẩm rất tốt, sẽ ủng hộ shop tiếp, thiết kế quá đẹp."
24,164,Quần áo Như,3,"Có mùi lạ, pin rất trâu, bị trầy xước, sản phẩm rất tốt."
