age,gender,height_cm,weight_kg,mod_act_hr_per_week,vig_act_hr_per_week
27.0,Male,172.72,72.57477920000001,20.0,20.0
24.0,Female,167.64000000000001,68.0388555,10.0,4.0
76.0,Male,172.72,99.79032140000001,8.0,
66.0,Female,160.02,95.2543977,45.0,
55.0,Female,175.26,58.9670081,7.0,0.0
82.0,Male,167.64000000000001,86.1825503,40.0,
80.0,Female,165.1,81.6466266,0.0,
57.0,Female,160.02,63.04933943,5.0,0.0
45.0,Male,167.64000000000001,71.21400209000001,25.0,15.0
79.0,Male,175.26,104.32624510000001,14.0,
80.0,Male,154.94,112.94450013000001,2.0,
42.0,Male,162.56,76.20351816,40.0,2.0
36.0,Female,160.02,69.39963261,20.0,10.0
9.0,Female,132.08,19.05087954,32.0,8.0
7.0,Male,93.98,13.6077711,32.0,8.0
76.0,Female,157.48000000000002,61.68856232,12.0,15.0
46.0,Male,154.94,84.36818082,15.0,20.0
40.0,Female,152.4,79.37866475,10.0,10.0
53.0,Male,175.26,70.30681735,5.0,6.0
52.0,Female,167.64000000000001,83.91458845000001,5.0,7.0
16.0,Male,154.94,88.45051215000001,4.0,10.0
76.0,Female,157.48000000000002,70.30681735,10.0,0.0
77.0,Male,167.64000000000001,90.718474,20.0,0.0
55.0,Male,175.26,74.38914868,12.0,0.0
36.0,Female,165.1,81.6466266,10.0,7.0
32.0,Female,167.64000000000001,54.4310844,20.0,10.0
38.0,Male,175.26,90.718474,10.0,4.0
66.0,Male,180.34,113.3980925,10.0,3.0
64.0,Female,162.56,68.0388555,5.0,5.0
44.0,Female,162.56,77.1107029,4.0,0.0
53.0,Female,167.64000000000001,74.84274105,20.0,0.0
52.0,Female,160.02,72.57477920000001,20.0,
54.0,Male,172.72,86.1825503,60.0,
21.0,Female,160.02,72.57477920000001,10.0,
18.0,Male,165.1,56.69904625,30.0,
75.0,Female,167.64000000000001,63.502931800000006,4.0,
86.0,Male,185.42,122.4699399,2.0,0.0
78.0,Female,170.18,86.1825503,4.0,0.0
51.0,Male,175.26,65.77089365,15.0,6.0
47.0,Female,170.18,61.23496995,15.0,1.0
18.0,Female,170.18,58.9670081,7.0,0.0
3.0,Female,91.44,13.6077711,40.0,0.0
75.0,Male,187.96,83.91458845000001,10.0,22.0
76.0,Female,172.72,86.1825503,,
68.0,Male,170.18,84.36818082,3.0,1.0
67.0,Female,167.64000000000001,79.37866475,2.0,1.0
54.0,Male,170.18,70.30681735,5.0,2.0
53.0,Female,170.18,56.69904625,10.0,
48.0,Female,167.64000000000001,63.502931800000006,5.0,
52.0,Male,175.26,70.30681735,5.0,9.0
14.0,Female,160.02,49.895160700000005,5.0,1.0
65.0,Male,182.88,70.30681735,20.0,6.0
63.0,Female,170.18,58.9670081,30.0,6.0
60.0,Male,182.88,95.2543977,6.0,
82.0,Female,162.56,49.895160700000005,5.0,
82.0,Male,170.18,65.77089365,7.0,
70.0,Male,182.88,83.91458845000001,10.0,
68.0,Female,167.64000000000001,4.535923700000001,16.0,
28.0,Male,190.5,90.718474,2.0,2.0
30.0,Female,180.34,56.69904625,3.0,1.0
44.0,Male,175.26,63.502931800000006,15.0,1.0
44.0,Female,167.64000000000001,56.69904625,15.0,2.0
11.0,Female,149.86,40.8233133,10.0,6.0
8.0,Female,119.38,19.05087954,10.0,4.0
86.0,Male,175.26,72.57477920000001,0.0,0.0
72.0,Female,152.4,4.9895160700000005,15.0,1.0
33.0,Female,165.1,62.59574706,12.0,6.0
33.0,Male,187.96,74.84274105,6.0,11.0
2.0,Male,93.98,15.42214058,15.0,
1.0,Female,71.12,9.071847400000001,15.0,
89.0,Male,180.34,72.57477920000001,4.0,6.0
89.0,Female,152.4,56.24545388,6.0,1.0
65.0,Male,172.72,77.1107029,21.0,
61.0,Female,160.02,65.77089365,21.0,
72.0,Male,182.88,79.37866475,5.0,4.0
47.0,Female,170.18,58.9670081,5.0,0.0
48.0,Male,154.94,70.30681735,17.0,3.0
6.0,Female,111.75999999999999,19.958064280000002,10.0,0.0
80.0,Male,180.34,90.718474,15.0,1.0
85.0,Female,154.94,58.9670081,28.0,0.0
50.0,Male,154.94,95.2543977,12.0,2.0
52.0,Female,165.1,76.20351816,7.0,
45.0,Male,200.66,77.1107029,5.0,0.0
56.0,Female,182.88,81.6466266,5.0,3.0
60.0,Male,154.94,86.1825503,60.0,20.0
53.0,Female,157.48000000000002,56.69904625,40.0,5.0
20.0,Male,185.42,79.37866475,40.0,5.0
20.0,Female,165.1,56.69904625,40.0,5.0
38.0,Female,170.18,63.502931800000006,20.0,
39.0,Male,187.96,131.5417873,20.0,
6.0,Female,121.92,26.30835746,,
2.0,Male,91.44,14.51495584,,
89.0,Male,154.94,74.84274105,7.0,1.0
89.0,Female,162.56,63.502931800000006,12.0,4.0
35.0,Male,170.18,72.57477920000001,2.0,
34.0,Female,160.02,54.4310844,0.0,
3.0,Male,60.96,13.6077711,0.0,
1.0,Female,68.58,7.71107029,0.0,
67.0,Female,154.94,49.895160700000005,14.0,3.0
34.0,Female,162.56,63.502931800000006,5.0,4.0
37.0,Female,167.64000000000001,61.23496995,3.0,3.0
35.0,Male,172.72,86.1825503,6.0,1.0
34.0,Female,157.48000000000002,54.4310844,6.0,5.0
14.0,Female,157.48000000000002,65.77089365,6.0,0.0
9.0,Female,137.16,36.287389600000004,16.0,0.0
52.0,Male,154.94,90.718474,15.0,2.0
51.0,Female,170.18,63.502931800000006,15.0,0.0
21.0,Male,154.94,77.1107029,8.0,10.0
18.0,Male,180.34,72.57477920000001,8.0,6.0
16.0,Male,175.26,68.0388555,12.0,6.0
76.0,Male,175.26,90.718474,5.0,0.0
87.0,Male,162.56,99.79032140000001,0.0,0.0
41.0,Female,167.64000000000001,113.3980925,3.0,6.0
36.0,Male,170.18,83.91458845000001,7.0,0.0
4.0,Male,139.7,20.41165665,14.0,
3.0,Male,91.44,15.875732950000002,14.0,
63.0,Female,167.64000000000001,71.66759446,5.0,3.0
59.0,Male,195.57999999999998,95.2543977,10.0,5.0
55.0,Female,165.1,77.1107029,10.0,4.0
47.0,Male,182.88,140.6136347,1.0,0.0
47.0,Female,165.1,90.718474,10.0,3.0
18.0,Female,167.64000000000001,70.30681735,5.0,5.0
13.0,Male,172.72,65.77089365,5.0,5.0
16.0,Female,165.1,65.77089365,5.0,5.0
38.0,Male,154.94,74.84274105,5.0,3.0
84.0,Female,160.02,58.9670081,,
61.0,Female,167.64000000000001,56.69904625,20.0,
36.0,Female,162.56,57.60623099,7.0,
38.0,Male,187.96,77.1107029,4.0,3.0
48.0,Male,182.88,90.718474,8.0,1.0
50.0,Female,157.48000000000002,63.502931800000006,12.0,1.0
21.0,Female,165.1,63.502931800000006,7.0,7.0
17.0,Female,160.02,63.502931800000006,2.0,0.0
64.0,Female,162.56,62.142154690000005,4.0,3.0
39.0,Male,180.34,104.32624510000001,3.0,0.0
24.0,Female,167.64000000000001,79.37866475,10.0,2.0
47.0,Male,187.96,89.81128926000001,2.0,3.0
42.0,Female,157.48000000000002,58.9670081,,5.0
59.0,Female,167.64000000000001,99.79032140000001,1.0,0.0
34.0,Male,154.94,88.45051215000001,18.0,1.0
34.0,Female,172.72,63.502931800000006,18.0,3.0
4.0,Male,104.14,19.05087954,20.0,12.0
2.0,Female,76.2,9.52543977,30.0,
82.0,Male,175.26,65.77089365,50.0,12.0
80.0,Female,162.56,50.80234544,60.0,10.0
56.0,Female,157.48000000000002,58.9670081,7.0,
41.0,Female,165.1,54.4310844,2.0,2.0
57.0,Male,172.72,104.32624510000001,1.0,1.0
60.0,Female,152.4,79.37866475,30.0,10.0
45.0,Male,182.88,83.91458845000001,15.0,
19.0,Male,187.96,77.1107029,15.0,10.0
46.0,Male,180.34,81.6466266,5.0,
40.0,Female,167.64000000000001,68.0388555,5.0,
52.0,Male,167.64000000000001,83.91458845000001,35.0,5.0
45.0,Female,165.1,65.77089365,5.0,0.0
25.0,Female,165.1,61.23496995,25.0,8.0
28.0,Male,187.96,90.26488163,25.0,5.0
26.0,Male,187.96,72.57477920000001,20.0,10.0
28.0,Male,175.26,90.718474,40.0,14.0
28.0,Female,165.1,61.23496995,40.0,4.0
6.0,Male,121.92,22.6796185,35.0,14.0
3.0,Male,91.44,13.6077711,25.0,10.0
45.0,Female,162.56,81.6466266,5.0,
45.0,Male,172.72,83.46099608,5.0,
47.0,Female,167.64000000000001,86.1825503,15.0,0.0
23.0,Female,160.02,63.502931800000006,10.0,10.0
50.0,Male,180.34,86.1825503,20.0,20.0
25.0,Male,190.5,99.79032140000001,10.0,30.0
18.0,Male,175.26,72.57477920000001,10.0,15.0
87.0,Female,162.56,58.9670081,3.0,0.0
82.0,Male,172.72,66.22448602,15.0,2.0
76.0,Female,172.72,88.45051215000001,20.0,2.0
69.0,Male,180.34,79.37866475,5.0,10.0
61.0,Female,157.48000000000002,90.718474,5.0,
9.0,Male,187.96,111.58372302000001,3.0,0.0
49.0,Male,172.72,81.6466266,20.0,0.0
45.0,Female,165.1,77.1107029,8.0,0.0
12.0,Female,149.86,53.07030729,12.0,0.0
47.0,Male,154.94,108.8621688,25.0,10.0
16.0,Male,154.94,72.57477920000001,30.0,10.0
52.0,Male,154.94,105.23342984,14.0,0.0
48.0,Female,162.56,44.45205226,14.0,0.0
22.0,Male,175.26,89.81128926000001,12.0,0.0
14.0,Male,172.72,54.4310844,6.0,12.0
16.0,Male,167.64000000000001,53.523899660000005,6.0,8.0
60.0,Male,154.94,81.19303423000001,25.0,2.0
40.0,Male,182.88,86.1825503,10.0,
37.0,Female,162.56,81.6466266,20.0,
6.0,Male,121.92,21.772433760000002,10.0,
67.0,Male,170.18,88.45051215000001,50.0,
54.0,Male,154.94,108.8621688,5.0,2.0
80.0,Male,182.88,83.91458845000001,6.0,
78.0,Female,167.64000000000001,58.9670081,6.0,
50.0,Male,187.96,91.17206637000001,2.0,0.0
50.0,Female,162.56,63.502931800000006,3.0,3.0
19.0,Male,154.94,74.84274105,2.0,3.0
15.0,Male,172.72,63.95652417,4.0,3.0
11.0,Male,175.26,70.76040972,20.0,1.0
50.0,Male,170.18,83.46099608,10.0,
15.0,Male,170.18,57.152638620000005,,20.0
48.0,Female,165.1,63.502931800000006,12.0,
16.0,Male,170.18,56.69904625,13.0,
51.0,Male,180.34,95.2543977,5.0,4.0
16.0,Female,152.4,47.62719885,5.0,10.0
74.0,Male,175.26,72.57477920000001,20.0,
44.0,Male,170.18,81.6466266,4.0,
52.0,Female,157.48000000000002,83.91458845000001,3.0,
69.0,Male,180.34,83.46099608,5.0,1.0
64.0,Female,152.4,63.502931800000006,5.0,1.0
28.0,Female,172.72,58.9670081,5.0,1.0
61.0,Male,154.94,104.32624510000001,30.0,1.0
71.0,Male,154.94,88.45051215000001,20.0,4.0
69.0,Female,172.72,74.84274105,10.0,0.0
76.0,Female,165.1,70.30681735,,25.0
82.0,Male,170.18,73.48196394,,25.0
44.0,Male,154.94,74.84274105,40.0,5.0
65.0,Female,167.64000000000001,74.84274105,2.0,1.0
50.0,Female,162.56,65.77089365,2.0,1.0
84.0,Male,175.26,86.1825503,50.0,10.0
39.0,Female,170.18,82.10021897,20.0,5.0
64.0,Male,180.34,99.79032140000001,3.0,0.0
63.0,Female,154.94,68.0388555,3.0,0.0
60.0,Male,154.94,117.9340162,9.0,
28.0,Female,172.72,127.00586360000001,7.0,
36.0,Male,187.96,102.05828325,5.0,5.0
31.0,Female,170.18,63.502931800000006,10.0,9.0
65.0,Male,154.94,70.30681735,4.0,4.0
65.0,Female,162.56,58.9670081,8.0,
60.0,Female,172.72,75.74992579,36.0,
66.0,Male,170.18,83.91458845000001,60.0,
26.0,Female,172.72,90.718474,80.0,20.0
28.0,Male,154.94,74.84274105,100.0,0.0
52.0,Male,180.34,90.718474,2.0,0.0
53.0,Female,162.56,77.1107029,1.0,0.0
59.0,Female,124.46000000000001,52.163122550000004,3.0,
63.0,Male,172.72,76.20351816,3.0,2.0
57.0,Male,180.34,117.9340162,30.0,
45.0,Female,162.56,65.77089365,20.0,
21.0,Female,162.56,66.22448602,20.0,
19.0,Female,162.56,54.4310844,40.0,
28.0,Female,190.5,87.54332741,2.0,3.0
29.0,Male,162.56,72.57477920000001,3.0,3.0
68.0,Male,182.88,104.32624510000001,60.0,7.0
65.0,Female,157.48000000000002,39.916128560000004,50.0,5.0
34.0,Male,167.64000000000001,72.57477920000001,3.0,
29.0,Female,154.94,54.4310844,,30.0
45.0,Female,154.94,104.32624510000001,,1.0
47.0,Male,172.72,90.718474,,5.0
17.0,Male,175.26,63.502931800000006,,10.0
15.0,Male,170.18,61.23496995,,20.0
38.0,Male,187.96,104.32624510000001,55.0,2.0
42.0,Female,165.1,83.91458845000001,15.0,0.0
87.0,Male,167.64000000000001,83.91458845000001,14.0,
77.0,Female,154.94,65.31730128000001,28.0,
71.0,Male,154.94,83.46099608,7.0,
83.0,Male,162.56,66.22448602,6.0,
82.0,Female,152.4,47.62719885,6.0,
56.0,Male,172.72,96.16158244,5.0,
47.0,Female,167.64000000000001,68.0388555,2.0,
19.0,Female,175.26,68.0388555,5.0,2.0
69.0,Male,154.94,58.05982336,6.0,10.0
65.0,Female,160.02,53.523899660000005,6.0,10.0
77.0,Male,180.34,80.73944186,10.0,3.0
87.0,Female,165.1,72.57477920000001,,
45.0,Male,172.72,113.3980925,10.0,2.0
52.0,Female,170.18,61.23496995,10.0,5.0
66.0,Male,154.94,90.718474,7.0,
63.0,Female,162.56,63.502931800000006,5.0,
44.0,Male,154.94,90.718474,40.0,
26.0,Female,172.72,68.0388555,40.0,5.0
60.0,Male,182.88,104.32624510000001,40.0,0.0
38.0,Male,182.88,81.6466266,14.0,0.0
64.0,Male,154.94,77.1107029,20.0,
60.0,Female,157.48000000000002,45.359237,30.0,
33.0,Male,154.94,88.45051215000001,20.0,0.0
57.0,Male,185.42,87.99691978,24.0,0.0
59.0,Male,172.72,92.98643585,10.0,
56.0,Female,167.64000000000001,54.4310844,30.0,20.0
20.0,Female,165.1,61.23496995,10.0,
68.0,Male,154.94,88.45051215000001,20.0,0.0
56.0,Female,170.18,68.0388555,20.0,0.0
60.0,Male,182.88,73.48196394,14.0,14.0
39.0,Male,160.02,74.84274105,4.0,
7.0,Female,132.08,26.761949830000002,14.0,
6.0,Female,119.38,28.12272694,14.0,
75.0,Male,154.94,74.84274105,40.0,0.0
89.0,Male,172.72,81.6466266,6.0,4.0
72.0,Male,154.94,106.59420695,10.0,
66.0,Female,157.48000000000002,68.0388555,,
50.0,Male,190.5,83.91458845000001,40.0,10.0
46.0,Female,167.64000000000001,74.84274105,5.0,0.0
73.0,Male,190.5,102.05828325,20.0,6.0
47.0,Female,160.02,90.718474,40.0,10.0
18.0,Female,160.02,45.81282937,50.0,10.0
57.0,Male,175.26,83.91458845000001,40.0,10.0
73.0,Female,170.18,63.502931800000006,20.0,8.0
76.0,Male,182.88,92.98643585,28.0,8.0
46.0,Male,154.94,88.45051215000001,10.0,2.0
62.0,Male,154.94,84.82177319,14.0,1.0
61.0,Female,160.02,61.23496995,20.0,1.0
33.0,Female,162.56,61.23496995,3.0,
33.0,Male,154.94,95.2543977,3.0,
38.0,Female,175.26,63.502931800000006,5.0,1.0
38.0,Male,180.34,81.6466266,3.0,2.0
52.0,Female,172.72,79.37866475,5.0,1.0
70.0,Male,182.88,90.718474,10.0,2.0
65.0,Male,185.42,81.6466266,25.0,
64.0,Female,172.72,70.30681735,30.0,
77.0,Female,154.94,63.502931800000006,,
78.0,Male,185.42,108.8621688,4.0,
29.0,Male,182.88,86.1825503,10.0,0.0
31.0,Female,165.1,58.9670081,10.0,3.0
70.0,Male,187.96,113.3980925,10.0,3.0
69.0,Female,162.56,72.57477920000001,18.0,3.0
82.0,Female,165.1,55.791861510000004,18.0,0.0
38.0,Female,157.48000000000002,65.77089365,,
35.0,Female,162.56,72.57477920000001,15.0,2.0
29.0,Female,162.56,72.57477920000001,20.0,2.0
27.0,Male,180.34,79.37866475,20.0,4.0
27.0,Female,175.26,63.502931800000006,20.0,5.0
50.0,Female,167.64000000000001,58.05982336,7.0,2.0
54.0,Male,185.42,90.718474,5.0,4.0
75.0,Male,175.26,99.33672903,2.0,
71.0,Female,165.1,86.1825503,15.0,
64.0,Female,154.94,52.163122550000004,7.0,
75.0,Male,154.94,63.502931800000006,30.0,7.0
70.0,Female,154.94,68.0388555,30.0,7.0
68.0,Male,172.72,74.84274105,18.0,
60.0,Female,165.1,63.502931800000006,15.0,
53.0,Male,182.88,83.91458845000001,1.0,0.0
46.0,Female,167.64000000000001,90.718474,4.0,2.0
89.0,Male,154.94,86.1825503,10.0,
88.0,Female,144.78,56.69904625,5.0,
56.0,Female,157.48000000000002,81.6466266,10.0,
87.0,Female,152.4,59.874192840000006,6.0,4.0
68.0,Male,170.18,77.1107029,35.0,0.0
68.0,Female,167.64000000000001,77.1107029,35.0,0.0
82.0,Male,180.34,86.1825503,20.0,
81.0,Female,124.46000000000001,29.48350405,,
54.0,Male,170.18,77.1107029,20.0,6.0
55.0,Female,170.18,61.23496995,20.0,0.0
58.0,Female,157.48000000000002,54.4310844,,
69.0,Female,165.1,72.57477920000001,35.0,6.0
75.0,Male,175.26,77.1107029,40.0,12.0
51.0,Male,180.34,83.91458845000001,2.0,4.0
55.0,Male,154.94,99.79032140000001,4.0,0.0
54.0,Female,172.72,63.502931800000006,6.0,4.0
17.0,Male,187.96,81.6466266,6.0,20.0
15.0,Male,175.26,79.37866475,4.0,10.0
45.0,Male,182.88,83.91458845000001,10.0,3.0
37.0,Male,182.88,136.077711,3.0,0.0
39.0,Female,172.72,63.502931800000006,3.0,0.0
39.0,Male,182.88,83.91458845000001,15.0,
50.0,Male,187.96,83.46099608,10.0,
49.0,Female,165.1,60.32778521,10.0,
20.0,Male,187.96,72.57477920000001,15.0,3.0
66.0,Male,172.72,76.20351816,60.0,7.0
66.0,Female,165.1,53.97749203,60.0,7.0
45.0,Male,154.94,78.47148001000001,10.0,4.0
48.0,Female,160.02,56.69904625,10.0,3.0
13.0,Female,149.86,36.287389600000004,10.0,6.0
62.0,Male,182.88,98.42954429000001,12.0,0.0
63.0,Female,162.56,58.9670081,15.0,0.0
40.0,Female,157.48000000000002,61.23496995,12.0,2.0
49.0,Male,180.34,113.3980925,10.0,2.0
19.0,Female,162.56,56.69904625,12.0,4.0
17.0,Male,167.64000000000001,65.77089365,10.0,5.0
58.0,Male,167.64000000000001,71.66759446,5.0,0.0
18.0,Female,160.02,54.4310844,2.0,3.0
57.0,Female,165.1,63.502931800000006,9.0,7.0
52.0,Male,182.88,104.32624510000001,7.0,4.0
48.0,Male,154.94,72.57477920000001,5.0,2.0
44.0,Female,172.72,68.0388555,3.0,4.0
32.0,Male,182.88,90.718474,6.0,8.0
29.0,Female,172.72,63.502931800000006,20.0,5.0
50.0,Female,162.56,67.13167076,3.0,1.0
54.0,Male,175.26,94.34721296000001,2.0,2.0
68.0,Male,172.72,72.57477920000001,20.0,10.0
66.0,Female,157.48000000000002,54.4310844,10.0,
47.0,Male,170.18,72.57477920000001,5.0,2.0
45.0,Female,154.94,77.1107029,5.0,0.0
18.0,Female,160.02,70.30681735,3.0,2.0
12.0,Female,154.94,54.4310844,3.0,4.0
16.0,Female,170.18,86.1825503,3.0,1.0
56.0,Male,154.94,68.0388555,20.0,
50.0,Female,167.64000000000001,72.57477920000001,10.0,
45.0,Male,154.94,74.84274105,15.0,3.0
42.0,Female,165.1,63.502931800000006,10.0,2.0
20.0,Female,167.64000000000001,58.9670081,10.0,5.0
15.0,Male,172.72,54.4310844,5.0,15.0
18.0,Male,190.5,88.45051215000001,5.0,10.0
60.0,Male,154.94,97.52235955,5.0,2.0
55.0,Female,162.56,53.97749203,10.0,0.0
17.0,Male,182.88,63.502931800000006,5.0,1.0
35.0,Male,185.42,86.1825503,4.0,
32.0,Female,170.18,56.69904625,14.0,
46.0,Male,175.26,72.57477920000001,15.0,2.0
44.0,Female,167.64000000000001,57.60623099,6.0,
50.0,Female,170.18,57.60623099,12.0,2.0
61.0,Male,182.88,79.37866475,3.0,
64.0,Female,160.02,68.0388555,10.0,1.0
68.0,Male,172.72,74.84274105,10.0,2.0
66.0,Male,154.94,113.3980925,2.0,0.0
65.0,Female,160.02,77.1107029,6.0,1.0
74.0,Female,157.48000000000002,63.502931800000006,5.0,
89.0,Male,154.94,96.16158244,25.0,
76.0,Female,160.02,72.57477920000001,36.0,
25.0,Female,160.02,49.895160700000005,15.0,1.0
26.0,Male,167.64000000000001,58.9670081,10.0,1.0
58.0,Male,193.04,104.32624510000001,80.0,40.0
57.0,Female,162.56,54.4310844,60.0,20.0
66.0,Female,170.18,93.44002822,2.0,
45.0,Male,154.94,82.55381134000001,1.0,
47.0,Female,160.02,65.77089365,7.0,
17.0,Female,152.4,56.69904625,4.0,
60.0,Male,180.34,108.40857643000001,4.0,3.0
58.0,Female,175.26,67.58526313,7.0,4.0
78.0,Male,170.18,73.48196394,56.0,4.0
60.0,Female,165.1,72.57477920000001,56.0,4.0
75.0,Female,162.56,80.73944186,20.0,
40.0,Male,172.72,90.718474,45.0,5.0
9.0,Male,142.24,40.8233133,20.0,
52.0,Male,185.42,90.718474,20.0,20.0
47.0,Female,167.64000000000001,90.718474,38.0,2.0
12.0,Male,167.64000000000001,54.4310844,30.0,10.0
69.0,Male,180.34,104.32624510000001,10.0,
57.0,Male,187.96,127.00586360000001,4.0,
56.0,Female,167.64000000000001,72.57477920000001,40.0,
80.0,Male,180.34,82.55381134000001,12.0,5.0
77.0,Female,165.1,52.163122550000004,15.0,5.0
52.0,Male,182.88,104.32624510000001,5.0,2.0
57.0,Male,203.2,113.3980925,14.0,
90.0,Female,154.94,61.23496995,7.0,
61.0,Male,170.18,83.91458845000001,4.0,3.0
55.0,Female,167.64000000000001,70.30681735,5.0,0.0
17.0,Male,172.72,65.77089365,5.0,0.0
62.0,Male,170.18,72.57477920000001,3.0,1.0
54.0,Female,157.48000000000002,54.4310844,0.0,2.0
56.0,Male,170.18,76.20351816,,
60.0,Female,157.48000000000002,75.29633342000001,,
63.0,Male,185.42,95.2543977,50.0,
63.0,Female,167.64000000000001,72.57477920000001,40.0,
63.0,Male,193.04,127.00586360000001,25.0,0.0
65.0,Female,175.26,72.57477920000001,40.0,4.0
54.0,Male,154.94,95.2543977,16.0,8.0
50.0,Female,167.64000000000001,72.57477920000001,28.0,
78.0,Female,165.1,79.37866475,8.0,1.0
62.0,Male,182.88,72.57477920000001,2.0,
29.0,Male,187.96,84.82177319,7.0,
45.0,Male,154.94,80.73944186,2.0,2.0
42.0,Female,167.64000000000001,58.9670081,2.0,1.0
15.0,Male,175.26,61.23496995,4.0,6.0
7.0,Male,121.92,27.2155422,6.0,4.0
13.0,Male,165.1,54.4310844,4.0,6.0
45.0,Male,182.88,86.1825503,2.0,0.0
44.0,Female,162.56,56.69904625,4.0,0.0
63.0,Male,185.42,77.1107029,12.0,1.0
62.0,Female,162.56,47.62719885,10.0,3.0
58.0,Male,154.94,113.3980925,,
59.0,Female,167.64000000000001,74.84274105,,
61.0,Male,154.94,117.9340162,5.0,
61.0,Female,165.1,72.57477920000001,5.0,1.0
74.0,Male,167.64000000000001,91.17206637000001,2.0,
71.0,Female,165.1,74.84274105,2.0,
60.0,Male,172.72,86.1825503,12.0,1.0
57.0,Female,170.18,81.6466266,6.0,0.0
71.0,Female,160.02,68.0388555,,
33.0,Female,165.1,72.57477920000001,,
68.0,Male,167.64000000000001,83.46099608,10.0,
64.0,Female,152.4,106.59420695,5.0,
74.0,Female,167.64000000000001,90.718474,12.0,0.0
72.0,Male,154.94,81.6466266,48.0,2.0
43.0,Male,175.26,80.73944186,20.0,0.0
42.0,Female,154.94,49.44156833,30.0,10.0
79.0,Male,167.64000000000001,77.1107029,20.0,
32.0,Male,175.26,77.56429527,,4.0
32.0,Female,165.1,47.62719885,56.0,5.0
47.0,Male,170.18,145.14955840000002,10.0,10.0
56.0,Female,175.26,54.4310844,20.0,20.0
60.0,Male,167.64000000000001,76.20351816,6.0,
60.0,Female,157.48000000000002,63.502931800000006,2.0,
75.0,Male,185.42,81.6466266,7.0,
72.0,Female,157.48000000000002,58.9670081,2.0,
76.0,Male,175.26,79.37866475,29.0,3.0
30.0,Female,162.56,68.0388555,1.0,1.0
30.0,Male,154.94,90.718474,1.0,1.0
62.0,Male,185.42,113.3980925,10.0,0.0
68.0,Female,162.56,70.30681735,10.0,0.0
75.0,Male,154.94,84.36818082,,
69.0,Female,162.56,77.1107029,,
55.0,Male,175.26,77.1107029,8.0,6.0
47.0,Female,172.72,63.502931800000006,8.0,6.0
35.0,Male,175.26,81.6466266,10.0,4.0
35.0,Female,167.64000000000001,74.38914868,30.0,4.0
13.0,Male,167.64000000000001,45.359237,4.0,12.0
4.0,Female,106.67999999999999,18.143694800000002,15.0,0.0
10.0,Male,134.62,34.01942775,15.0,1.0
80.0,Male,154.94,81.6466266,5.0,
75.0,Female,162.56,5.4431084400000005,6.0,
68.0,Male,154.94,86.1825503,40.0,10.0
66.0,Female,157.48000000000002,77.1107029,10.0,0.0
38.0,Male,180.34,72.57477920000001,40.0,15.0
54.0,Male,180.34,71.66759446,20.0,6.0
69.0,Male,170.18,61.23496995,8.0,0.0
70.0,Male,175.26,95.2543977,5.0,
72.0,Female,172.72,90.718474,10.0,
47.0,Male,172.72,92.98643585,5.0,
44.0,Female,172.72,72.57477920000001,8.0,
17.0,Female,165.1,54.4310844,3.0,6.0
15.0,Male,182.88,86.1825503,7.0,2.0
25.0,Female,162.56,60.32778521,9.0,1.0
25.0,Male,187.96,83.91458845000001,4.0,1.0
57.0,Female,162.56,77.1107029,12.0,5.0
32.0,Male,180.34,131.5417873,4.0,1.0
27.0,Female,162.56,63.502931800000006,4.0,1.0
1.0,Female,76.2,11.793401620000001,,
81.0,Female,157.48000000000002,81.6466266,4.0,0.0
64.0,Male,187.96,122.4699399,4.0,
63.0,Female,167.64000000000001,63.502931800000006,0.0,
32.0,Male,185.42,99.79032140000001,3.0,
62.0,Male,167.64000000000001,81.6466266,2.0,3.0
64.0,Male,172.72,97.52235955,5.0,10.0
60.0,Female,167.64000000000001,63.502931800000006,5.0,10.0
51.0,Female,172.72,72.57477920000001,5.0,5.0
51.0,Male,182.88,74.84274105,5.0,8.0
18.0,Male,182.88,81.6466266,0.0,8.0
16.0,Male,185.42,58.9670081,3.0,0.0
64.0,Female,162.56,74.84274105,3.0,
40.0,Male,170.18,70.30681735,2.0,6.0
7.0,Male,121.92,22.6796185,2.0,3.0
41.0,Female,165.1,113.3980925,2.0,
50.0,Male,154.94,81.6466266,3.0,2.0
42.0,Female,167.64000000000001,54.4310844,5.0,1.0
14.0,Male,180.34,56.69904625,3.0,1.0
13.0,Female,170.18,49.895160700000005,3.0,1.0
41.0,Male,180.34,74.84274105,10.0,3.0
41.0,Female,162.56,62.142154690000005,5.0,0.0
12.0,Male,160.02,45.359237,8.0,3.0
14.0,Male,175.26,58.9670081,4.0,2.0
48.0,Male,172.72,89.81128926000001,5.0,1.0
19.0,Male,180.34,77.1107029,10.0,5.0
16.0,Female,157.48000000000002,49.895160700000005,5.0,2.0
75.0,Female,167.64000000000001,66.22448602,50.0,0.0
37.0,Male,180.34,83.91458845000001,40.0,
38.0,Female,167.64000000000001,54.4310844,40.0,
15.0,Male,154.94,63.502931800000006,,
13.0,Male,172.72,58.9670081,,
67.0,Male,154.94,83.91458845000001,3.0,
67.0,Female,160.02,77.1107029,3.0,
52.0,Male,175.26,88.45051215000001,5.0,5.0
50.0,Female,180.34,81.6466266,10.0,5.0
24.0,Female,157.48000000000002,99.79032140000001,10.0,10.0
23.0,Male,182.88,104.32624510000001,10.0,10.0
16.0,Female,160.02,68.0388555,10.0,5.0
